T179_STUFE_LEVEL,T179_PRODH_NUM,T179T_VTEXT_DESC,INACTIVE,CHAR_VALUE
5,40201501700002,GB VEGGIE BURGERS S,,S
6,402015017000020001,GB VEGGIE BURGERS S P1,,P1
6,402015017000020002,GB VEGGIE BURGERS S P2,,P2
6,402015017000020003,GB VEGGIE BURGERS S P3,,P3
6,402015017000020004,GB VEGGIE BURGERS S P4,,P4
6,402015017000020005,GB VEGGIE BURGERS S P5,,P5
6,402015017000020006,GB VEGGIE BURGERS S P6,,P6
5,40201501700003,GB VEGGIE BURGERS M,,M
6,402015017000030001,GB VEGGIE BURGERS M P1,,P1
6,402015017000030002,GB VEGGIE BURGERS M P2,,P2
6,402015017000030003,GB VEGGIE BURGERS M P3,,P3
6,402015017000030004,GB VEGGIE BURGERS M P4,,P4
6,402015017000030005,GB VEGGIE BURGERS M P5,,P5
6,402015017000030006,GB VEGGIE BURGERS M P6,,P6
5,40201501700004,GB VEGGIE BURGERS L,,L
6,402015017000040001,GB VEGGIE BURGERS L P1,,P1
6,402015017000040002,GB VEGGIE BURGERS L P2,,P2
6,402015017000040003,GB VEGGIE BURGERS L P3,,P3
6,402015017000040004,GB VEGGIE BURGERS L P4,,P4
6,402015017000040005,GB VEGGIE BURGERS L P5,,P5
6,402015017000040006,GB VEGGIE BURGERS L P6,,P6
5,40201501700005,GB VEGGIE BURGERS XL,,XL
6,402015017000050001,GB VEGGIE BURGERS XL P1,,P1
6,402015017000050002,GB VEGGIE BURGERS XL P2,,P2
6,402015017000050003,GB VEGGIE BURGERS XL P3,,P3
6,402015017000050004,GB VEGGIE BURGERS XL P4,,P4
6,402015017000050005,GB VEGGIE BURGERS XL P5,,P5
6,402015017000050006,GB VEGGIE BURGERS XL P6,,P6
5,40201501700006,GB VEGGIE BURGERS CLUB PK,,CLUB PK
6,402015017000060001,GB VEGGIE BURGERS CLUB PK P1,,P1
6,402015017000060002,GB VEGGIE BURGERS CLUB PK P2,,P2
5,40201501700007,GB VEGGIE BURGERS BULK,,BULK
6,402015017000070001,GB VEGGIE BURGERS BULK P1,,P1
6,402015017000070002,GB VEGGIE BURGERS BULK P2,,P2
4,4020150171,MSF VEGGIE BURGERS,,
5,40201501710001,MSF VEGGIE BURGERS XS,,XS
6,402015017100010001,MSF VEGGIE BURGERS XS P1,,P1
6,402015017100010002,MSF VEGGIE BURGERS XS P2,,P2
6,402015017100010003,MSF VEGGIE BURGERS XS P3,,P3
6,402015017100010004,MSF VEGGIE BURGERS XS P4,,P4
6,402015017100010005,MSF VEGGIE BURGERS XS P5,,P5
6,402015017100010006,MSF VEGGIE BURGERS XS P6,,P6
5,40201501710002,MSF VEGGIE BURGERS S,,S
6,402015017100020001,MSF VEGGIE BURGERS S P1,,P1
6,402015017100020002,MSF VEGGIE BURGERS S P2,,P2
6,402015017100020003,MSF VEGGIE BURGERS S P3,,P3
6,402015017100020004,MSF VEGGIE BURGERS S P4,,P4
6,402015017100020005,MSF VEGGIE BURGERS S P5,,P5
6,402015017100020006,MSF VEGGIE BURGERS S P6,,P6
5,40201501710003,MSF VEGGIE BURGERS M,,M
6,402015017100030001,MSF VEGGIE BURGERS M P1,,P1
6,402015017100030002,MSF VEGGIE BURGERS M P2,,P2
6,402015017100030003,MSF VEGGIE BURGERS M P3,,P3
6,402015017100030004,MSF VEGGIE BURGERS M P4,,P4
6,402015017100030005,MSF VEGGIE BURGERS M P5,,P5
6,402015017100030006,MSF VEGGIE BURGERS M P6,,P6
5,40201501710004,MSF VEGGIE BURGERS L,,L
6,402015017100040001,MSF VEGGIE BURGERS L P1,,P1
6,402015017100040002,MSF VEGGIE BURGERS L P2,,P2
6,402015017100040003,MSF VEGGIE BURGERS L P3,,P3
6,402015017100040004,MSF VEGGIE BURGERS L P4,,P4
6,402015017100040005,MSF VEGGIE BURGERS L P5,,P5
6,402015017100040006,MSF VEGGIE BURGERS L P6,,P6
5,40201501710005,MSF VEGGIE BURGERS XL,,XL
6,402015017100050001,MSF VEGGIE BURGERS XL P1,,P1
6,402015017100050002,MSF VEGGIE BURGERS XL P2,,P2
6,402015017100050003,MSF VEGGIE BURGERS XL P3,,P3
6,402015017100050004,MSF VEGGIE BURGERS XL P4,,P4
6,402015017100050005,MSF VEGGIE BURGERS XL P5,,P5
6,402015017100050006,MSF VEGGIE BURGERS XL P6,,P6
5,40201501710006,MSF VEGGIE BURGERS CLUB PK,,CLUB PK
6,402015017100060001,MSF VEGGIE BURGERS CLUB PK P1,,P1
6,402015017100060002,MSF VEGGIE BURGERS CLUB PK P2,,P2
5,40201501710007,MSF VEGGIE BURGERS PREMIUM L,,PREMIUM L
6,402015017100070001,MSF VEGGIE BURGERS PREMIUM L P1,,P1
6,402015017100070002,MSF VEGGIE BURGERS PREMIUM L P2,,P2
6,402015017100070003,MSF VEGGIE BURGERS PREMIUM L P3,,P3
6,402015017100070004,MSF VEGGIE BURGERS PREMIUM L P4,,P4
6,402015017100070005,MSF VEGGIE BURGERS PREMIUM L P5,,P5
6,402015017100070006,MSF VEGGIE BURGERS PREMIUM L P6,,P6
5,40201501710008,MSF VEGGIE BURGERS BULK,,BULK
6,402015017100080001,MSF VEGGIE BURGERS BULK P1,,P1
6,402015017100080002,MSF VEGGIE BURGERS BULK P2,,P2
6,402015017100080003,MSF VEGGIE BURGERS BULK P3,,P3
6,402015017100080004,MSF VEGGIE BURGERS BULK P4,,P4
6,402015017100080005,MSF VEGGIE BURGERS BULK P5,,P5
6,402015017100080006,MSF VEGGIE BURGERS BULK P6,,P6
4,4020150291,DO NOT USE - INCOG BURGERS,X,
5,40201502910001,INCOGMEATO BURGERS XS,X,XS
6,402015029100010001,INCOGMEATO BURGERS XS P1,X,P1
6,402015029100010002,INCOGMEATO BURGERS XS P2,X,P2
6,402015029100010003,INCOGMEATO BURGERS XS P3,X,P3
6,402015029100010004,INCOGMEATO BURGERS XS P4,X,P4
6,402015029100010005,INCOGMEATO BURGERS XS P5,X,P5
6,402015029100010006,INCOGMEATO BURGERS XS P6,X,P6
5,40201502910002,INCOGMEATO BURGERS S,X,S
6,402015029100020001,INCOGMEATO BURGERS S P1,X,P1
6,402015029100020002,INCOGMEATO BURGERS S P2,X,P2
6,402015029100020003,INCOGMEATO BURGERS S P3,X,P3
6,402015029100020004,INCOGMEATO BURGERS S P4,X,P4
6,402015029100020005,INCOGMEATO BURGERS S P5,X,P5
6,402015029100020006,INCOGMEATO BURGERS S P6,X,P6
5,40201502910003,INCOGMEATO BURGERS M,X,M
6,402015029100030001,INCOGMEATO BURGERS M P1,X,P1
6,402015029100030002,INCOGMEATO BURGERS M P2,X,P2
6,402015029100030003,INCOGMEATO BURGERS M P3,X,P3
6,402015029100030004,INCOGMEATO BURGERS M P4,X,P4
6,402015029100030005,INCOGMEATO BURGERS M P5,X,P5
6,402015029100030006,INCOGMEATO BURGERS M P6,X,P6
5,40201502910004,INCOGMEATO BURGERS L,X,L
6,402015029100040001,INCOGMEATO BURGERS L P1,X,P1
6,402015029100040002,INCOGMEATO BURGERS L P2,X,P2
6,402015029100040003,INCOGMEATO BURGERS L P3,X,P3
6,402015029100040004,INCOGMEATO BURGERS L P4,X,P4
6,402015029100040005,INCOGMEATO BURGERS L P5,X,P5
6,402015029100040006,INCOGMEATO BURGERS L P6,X,P6
5,40201502910005,INCOGMEATO BURGERS XL,X,XL
6,402015029100050001,INCOGMEATO BURGERS XL P1,X,P1
6,402015029100050002,INCOGMEATO BURGERS XL P2,X,P2
6,402015029100050003,INCOGMEATO BURGERS XL P3,X,P3
6,402015029100050004,INCOGMEATO BURGERS XL P4,X,P4
6,402015029100050005,INCOGMEATO BURGERS XL P5,X,P5
6,402015029100050006,INCOGMEATO BURGERS XL P6,X,P6
3,402020,POULTRY,,
4,4020200172,GB POULTRY,X,
5,40202001720001,GB POULTRY XS,,XS
6,402020017200010001,GB POULTRY XS P1,,P1
6,402020017200010002,GB POULTRY XS P2,,P2
6,402020017200010003,GB POULTRY XS P3,,P3
6,402020017200010004,GB POULTRY XS P4,,P4
6,402020017200010005,GB POULTRY XS P5,,P5
6,402020017200010006,GB POULTRY XS P6,,P6
5,40202001720002,GB POULTRY S,,S
6,402020017200020001,GB POULTRY S P1,,P1
6,402020017200020002,GB POULTRY S P2,,P2
6,402020017200020003,GB POULTRY S P3,,P3
6,402020017200020004,GB POULTRY S P4,,P4
6,402020017200020005,GB POULTRY S P5,,P5
6,402020017200020006,GB POULTRY S P6,,P6
5,40202001720003,GB POULTRY M,,M
6,402020017200030001,GB POULTRY M P1,,P1
6,402020017200030002,GB POULTRY M P2,,P2
6,402020017200030003,GB POULTRY M P3,,P3
6,402020017200030004,GB POULTRY M P4,,P4
6,402020017200030005,GB POULTRY M P5,,P5
6,402020017200030006,GB POULTRY M P6,,P6
5,40202001720004,GB POULTRY L,,L
6,402020017200040001,GB POULTRY L P1,,P1
6,402020017200040002,GB POULTRY L P2,,P2
6,402020017200040003,GB POULTRY L P3,,P3
6,402020017200040004,GB POULTRY L P4,,P4
6,402020017200040005,GB POULTRY L P5,,P5
6,402020017200040006,GB POULTRY L P6,,P6
5,40202001720005,GB POULTRY XL,,XL
6,402020017200050001,GB POULTRY XL P1,,P1
6,402020017200050002,GB POULTRY XL P2,,P2
6,402020017200050003,GB POULTRY XL P3,,P3
6,402020017200050004,GB POULTRY XL P4,,P4
6,402020017200050005,GB POULTRY XL P5,,P5
6,402020017200050006,GB POULTRY XL P6,,P6
4,4020200173,MSF POULTRY,,
5,40202001730001,MSF POULTRY XS,,XS
6,402020017300010001,MSF POULTRY XS P1,,P1
6,402020017300010002,MSF POULTRY XS P2,,P2
6,402020017300010003,MSF POULTRY XS P3,,P3
6,402020017300010004,MSF POULTRY XS P4,,P4
6,402020017300010005,MSF POULTRY XS P5,,P5
6,402020017300010006,MSF POULTRY XS P6,,P6
5,40202001730002,MSF POULTRY L,,L
6,402020017300020001,MSF POULTRY L P1,,P1
6,402020017300020002,MSF POULTRY L P2,,P2
6,402020017300020003,MSF POULTRY L P3,,P3
6,402020017300020004,MSF POULTRY L P4,,P4
6,402020017300020005,MSF POULTRY L P5,,P5
6,402020017300020006,MSF POULTRY L P6,,P6
5,40202001730003,MSF POULTRY M,,M
6,402020017300030001,MSF POULTRY M P1,,P1
6,402020017300030002,MSF POULTRY M P2,,P2
6,402020017300030003,MSF POULTRY M P3,,P3
6,402020017300030004,MSF POULTRY M P4,,P4
6,402020017300030005,MSF POULTRY M P5,,P5
6,402020017300030006,MSF POULTRY M P6,,P6
5,40202001730004,MSF POULTRY VALUE PK,,VALUE PK
6,402020017300040001,MSF POULTRY VALUE PK P1,,P1
6,402020017300040002,MSF POULTRY VALUE PK P2,,P2
6,402020017300040003,MSF POULTRY VALUE PK P3,,P3
6,402020017300040004,MSF POULTRY VALUE PK P4,,P4
6,402020017300040005,MSF POULTRY VALUE PK P5,,P5
6,402020017300040006,MSF POULTRY VALUE PK P6,,P6
5,40202001730005,MSF POULTRY XL,,XL
6,402020017300050001,MSF POULTRY XL P1,,P1
6,402020017300050002,MSF POULTRY XL P2,,P2
6,402020017300050003,MSF POULTRY XL P3,,P3
6,402020017300050004,MSF POULTRY XL P4,,P4
6,402020017300050005,MSF POULTRY XL P5,,P5
6,402020017300050006,MSF POULTRY XL P6,,P6
5,40202001730006,MSF POULTRY CLUB PK,,CLUB PK
6,402020017300060001,MSF POULTRY CLUB PK P1,,P1
6,402020017300060002,MSF POULTRY CLUB PK P2,,P2
5,40202001730007,MSF POULTRY S,,S
6,402020017300070001,MSF POULTRY S P1,,P1
6,402020017300070002,MSF POULTRY S P2,,P2
6,402020017300070003,MSF POULTRY S P3,,P3
6,402020017300070004,MSF POULTRY S P4,,P4
6,402020017300070005,MSF POULTRY S P5,,P5
6,402020017300070006,MSF POULTRY S P6,,P6
5,40202001730008,MSF POULTRY BULK,,BULK
6,402020017300080001,MSF POULTRY BULK P1,,P1
6,402020017300080002,MSF POULTRY BULK P2,,P2
6,402020017300080003,MSF POULTRY BULK P3,,P3
6,402020017300080004,MSF POULTRY BULK P4,,P4
6,402020017300080005,MSF POULTRY BULK P5,,P5
6,402020017300080006,MSF POULTRY BULK P6,,P6
5,40202001730009,MSF POULTRY M PREMIUM,,PREMIUM
6,402020017300090001,MSF POULTRY M PREMIUM P1,,P1
6,402020017300090002,MSF POULTRY M PREMIUM P2,,P2
6,402020017300090003,MSF POULTRY M PREMIUM P3,,P3
6,402020017300090004,MSF POULTRY M PREMIUM P4,,P4
6,402020017300090005,MSF POULTRY M PREMIUM P5,,P5
6,402020017300090006,MSF POULTRY M PREMIUM P6,,P6
4,4020200296,DO NOT USE - INCOG POULTRY,X,
5,40202002960001,INCOGMEATO POULTRY XS,X,XS
6,402020029600010001,INCOGMEATO POULTRY XS P1,X,P1
6,402020029600010002,INCOGMEATO POULTRY XS P2,X,P2
6,402020029600010003,INCOGMEATO POULTRY XS P3,X,P3
6,402020029600010004,INCOGMEATO POULTRY XS P4,X,P4
6,402020029600010005,INCOGMEATO POULTRY XS P5,X,P5
6,402020029600010006,INCOGMEATO POULTRY XS P6,X,P6
5,40202002960002,INCOGMEATO POULTRY S,X,S
6,402020029600020001,INCOGMEATO POULTRY S P1,X,P1
6,402020029600020002,INCOGMEATO POULTRY S P2,X,P2
6,402020029600020003,INCOGMEATO POULTRY S P3,X,P3
6,402020029600020004,INCOGMEATO POULTRY S P4,X,P4
6,402020029600020005,INCOGMEATO POULTRY S P5,X,P5
6,402020029600020006,INCOGMEATO POULTRY S P6,X,P6
5,40202002960003,INCOGMEATO POULTRY M,X,M
6,402020029600030001,INCOGMEATO POULTRY M P1,X,P1
6,402020029600030002,INCOGMEATO POULTRY M P2,X,P2
6,402020029600030003,INCOGMEATO POULTRY M P3,X,P3
6,402020029600030004,INCOGMEATO POULTRY M P4,X,P4
6,402020029600030005,INCOGMEATO POULTRY M P5,X,P5
6,402020029600030006,INCOGMEATO POULTRY M P6,X,P6
5,40202002960004,INCOGMEATO POULTRY L,X,L
6,402020029600040001,INCOGMEATO POULTRY L P1,X,P1
6,402020029600040002,INCOGMEATO POULTRY L P2,X,P2
6,402020029600040003,INCOGMEATO POULTRY L P3,X,P3
6,402020029600040004,INCOGMEATO POULTRY L P4,X,P4
6,402020029600040005,INCOGMEATO POULTRY L P5,X,P5
6,402020029600040006,INCOGMEATO POULTRY L P6,X,P6
5,40202002960005,INCOGMEATO POULTRY XL,X,XL
6,402020029600050001,INCOGMEATO POULTRY XL P1,X,P1
6,402020029600050002,INCOGMEATO POULTRY XL P2,X,P2
6,402020029600050003,INCOGMEATO POULTRY XL P3,X,P3
6,402020029600050004,INCOGMEATO POULTRY XL P4,X,P4
6,402020029600050005,INCOGMEATO POULTRY XL P5,X,P5
6,402020029600050006,INCOGMEATO POULTRY XL P6,X,P6
3,402025,HOT DOGS,,
4,4020250174,MSF HOT DOGS,,
5,40202501740001,MSF HOT DOGS XS,,XS
6,402025017400010001,MSF HOT DOGS XS P1,,P1
6,402025017400010002,MSF HOT DOGS XS P2,,P2
6,402025017400010003,MSF HOT DOGS XS P3,,P3
6,402025017400010004,MSF HOT DOGS XS P4,,P4
6,402025017400010005,MSF HOT DOGS XS P5,,P5
6,402025017400010006,MSF HOT DOGS XS P6,,P6
5,40202501740002,MSF HOT DOGS S,,S
6,402025017400020001,MSF HOT DOGS S P1,,P1
6,402025017400020002,MSF HOT DOGS S P2,,P2
6,402025017400020003,MSF HOT DOGS S P3,,P3
6,402025017400020004,MSF HOT DOGS S P4,,P4
6,402025017400020005,MSF HOT DOGS S P5,,P5
6,402025017400020006,MSF HOT DOGS S P6,,P6
5,40202501740003,MSF HOT DOGS M,,M
6,402025017400030001,MSF HOT DOGS M P1,,P1
6,402025017400030002,MSF HOT DOGS M P2,,P2
6,402025017400030003,MSF HOT DOGS M P3,,P3
6,402025017400030004,MSF HOT DOGS M P4,,P4
6,402025017400030005,MSF HOT DOGS M P5,,P5
6,402025017400030006,MSF HOT DOGS M P6,,P6
5,40202501740004,MSF HOT DOGS L,,L
6,402025017400040001,MSF HOT DOGS L P1,,P1
6,402025017400040002,MSF HOT DOGS L P2,,P2
6,402025017400040003,MSF HOT DOGS L P3,,P3
6,402025017400040004,MSF HOT DOGS L P4,,P4
6,402025017400040005,MSF HOT DOGS L P5,,P5
6,402025017400040006,MSF HOT DOGS L P6,,P6
5,40202501740005,MSF HOT DOGS XL,,XL
6,402025017400050001,MSF HOT DOGS XL P1,,P1
6,402025017400050002,MSF HOT DOGS XL P2,,P2
6,402025017400050003,MSF HOT DOGS XL P3,,P3
6,402025017400050004,MSF HOT DOGS XL P4,,P4
6,402025017400050005,MSF HOT DOGS XL P5,,P5
6,402025017400050006,MSF HOT DOGS XL P6,,P6
4,4020250292,DO NOT USE - INCOG SAUSAGE,X,
5,40202502920001,INCOGMEATO SAUSAGE XS,X,XS
6,402025029200010001,INCOGMEATO SAUSAGE XS P1,X,P1
6,402025029200010002,INCOGMEATO SAUSAGE XS P2,X,P2
6,402025029200010003,INCOGMEATO SAUSAGE XS P3,X,P3
6,402025029200010004,INCOGMEATO SAUSAGE XS P4,X,P4
6,402025029200010005,INCOGMEATO SAUSAGE XS P5,X,P5
6,402025029200010006,INCOGMEATO SAUSAGE XS P6,X,P6
5,40202502920002,INCOGMEATO SAUSAGE S,X,S
6,402025029200020001,INCOGMEATO SAUSAGE S P1,X,P1
6,402025029200020002,INCOGMEATO SAUSAGE S P2,X,P2
6,402025029200020003,INCOGMEATO SAUSAGE S P3,X,P3
6,402025029200020004,INCOGMEATO SAUSAGE S P4,X,P4
6,402025029200020005,INCOGMEATO SAUSAGE S P5,X,P5
6,402025029200020006,INCOGMEATO SAUSAGE S P6,X,P6
5,40202502920003,INCOGMEATO SAUSAGE M,X,M
6,402025029200030001,INCOGMEATO SAUSAGE M P1,X,P1
6,402025029200030002,INCOGMEATO SAUSAGE M P2,X,P2
6,402025029200030003,INCOGMEATO SAUSAGE M P3,X,P3
6,402025029200030004,INCOGMEATO SAUSAGE M P4,X,P4
6,402025029200030005,INCOGMEATO SAUSAGE M P5,X,P5
6,402025029200030006,INCOGMEATO SAUSAGE M P6,X,P6
5,40202502920004,INCOGMEATO SAUSAGE L,X,L
6,402025029200040001,INCOGMEATO SAUSAGE L P1,X,P1
6,402025029200040002,INCOGMEATO SAUSAGE L P2,X,P2
6,402025029200040003,INCOGMEATO SAUSAGE L P3,X,P3
6,402025029200040004,INCOGMEATO SAUSAGE L P4,X,P4
6,402025029200040005,INCOGMEATO SAUSAGE L P5,X,P5
6,402025029200040006,INCOGMEATO SAUSAGE L P6,X,P6
5,40202502920005,INCOGMEATO SAUSAGE XL,X,XL
6,402025029200050001,INCOGMEATO SAUSAGE XL P1,X,P1
6,402025029200050002,INCOGMEATO SAUSAGE XL P2,X,P2
6,402025029200050003,INCOGMEATO SAUSAGE XL P3,X,P3
6,402025029200050004,INCOGMEATO SAUSAGE XL P4,X,P4
6,402025029200050005,INCOGMEATO SAUSAGE XL P5,X,P5
6,402025029200050006,INCOGMEATO SAUSAGE XL P6,X,P6
3,402030,CORN DOGS,,
4,4020300175,MSF CORN DOGS,,
5,40203001750001,MSF CORN DOGS XS,,XS
6,402030017500010001,MSF CORN DOGS XS P1,,P1
6,402030017500010002,MSF CORN DOGS XS P2,,P2
6,402030017500010003,MSF CORN DOGS XS P3,,P3
6,402030017500010004,MSF CORN DOGS XS P4,,P4
6,402030017500010005,MSF CORN DOGS XS P5,,P5
6,402030017500010006,MSF CORN DOGS XS P6,,P6
5,40203001750002,MSF CORN DOGS S,,S
6,402030017500020001,MSF CORN DOGS S P1,,P1
6,402030017500020002,MSF CORN DOGS S P2,,P2
6,402030017500020003,MSF CORN DOGS S P3,,P3
6,402030017500020004,MSF CORN DOGS S P4,,P4
6,402030017500020005,MSF CORN DOGS S P5,,P5
6,402030017500020006,MSF CORN DOGS S P6,,P6
5,40203001750003,MSF CORN DOGS M,,M
6,402030017500030001,MSF CORN DOGS M P1,,P1
6,402030017500030002,MSF CORN DOGS M P2,,P2
6,402030017500030003,MSF CORN DOGS M P3,,P3
6,402030017500030004,MSF CORN DOGS M P4,,P4
6,402030017500030005,MSF CORN DOGS M P5,,P5
6,402030017500030006,MSF CORN DOGS M P6,,P6
5,40203001750004,MSF CORN DOGS L,,L
6,402030017500040001,MSF CORN DOGS L P1,,P1
6,402030017500040002,MSF CORN DOGS L P2,,P2
6,402030017500040003,MSF CORN DOGS L P3,,P3
6,402030017500040004,MSF CORN DOGS L P4,,P4
6,402030017500040005,MSF CORN DOGS L P5,,P5
6,402030017500040006,MSF CORN DOGS L P6,,P6
5,40203001750005,MSF CORN DOGS XL,,XL
6,402030017500050001,MSF CORN DOGS XL P1,,P1
6,402030017500050002,MSF CORN DOGS XL P2,,P2
6,402030017500050003,MSF CORN DOGS XL P3,,P3
6,402030017500050004,MSF CORN DOGS XL P4,,P4
6,402030017500050005,MSF CORN DOGS XL P5,,P5
6,402030017500050006,MSF CORN DOGS XL P6,,P6
3,402035,VEGGIE HANDHELDS,,
4,4020350176,GB HANDHELDS,X,
5,40203501760001,GB HANDHELDS XS,,XS
6,402035017600010001,GB HANDHELDS XS P1,,P1
6,402035017600010002,GB HANDHELDS XS P2,,P2
6,402035017600010003,GB HANDHELDS XS P3,,P3
6,402035017600010004,GB HANDHELDS XS P4,,P4
6,402035017600010005,GB HANDHELDS XS P5,,P5
6,402035017600010006,GB HANDHELDS XS P6,,P6
5,40203501760002,GB HANDHELDS S,,S
6,402035017600020001,GB HANDHELDS S P1,,P1
6,402035017600020002,GB HANDHELDS S P2,,P2
6,402035017600020003,GB HANDHELDS S P3,,P3
6,402035017600020004,GB HANDHELDS S P4,,P4
6,402035017600020005,GB HANDHELDS S P5,,P5
6,402035017600020006,GB HANDHELDS S P6,,P6
5,40203501760003,GB HANDHELDS M,,M
6,402035017600030001,GB HANDHELDS M P1,,P1
6,402035017600030002,GB HANDHELDS M P2,,P2
6,402035017600030003,GB HANDHELDS M P3,,P3
6,402035017600030004,GB HANDHELDS M P4,,P4
6,402035017600030005,GB HANDHELDS M P5,,P5
6,402035017600030006,GB HANDHELDS M P6,,P6
5,40203501760004,GB HANDHELDS L,,L
6,402035017600040001,GB HANDHELDS L P1,,P1
6,402035017600040002,GB HANDHELDS L P2,,P2
6,402035017600040003,GB HANDHELDS L P3,,P3
6,402035017600040004,GB HANDHELDS L P4,,P4
6,402035017600040005,GB HANDHELDS L P5,,P5
6,402035017600040006,GB HANDHELDS L P6,,P6
5,40203501760005,GB HANDHELDS XL,,XL
6,402035017600050001,GB HANDHELDS XL P1,,P1
6,402035017600050002,GB HANDHELDS XL P2,,P2
6,402035017600050003,GB HANDHELDS XL P3,,P3
6,402035017600050004,GB HANDHELDS XL P4,,P4
6,402035017600050005,GB HANDHELDS XL P5,,P5
6,402035017600050006,GB HANDHELDS XL P6,,P6
4,4020350251,MSF HANDHELDS,X,
5,40203502510001,MSF HANDHELDS XS,,XS
6,402035025100010001,MSF HANDHELDS XS P1,,P1
6,402035025100010002,MSF HANDHELDS XS P2,,P2
6,402035025100010003,MSF HANDHELDS XS P3,,P3
6,402035025100010004,MSF HANDHELDS XS P4,,P4
6,402035025100010005,MSF HANDHELDS XS P5,,P5
6,402035025100010006,MSF HANDHELDS XS P6,,P6
5,40203502510002,MSF HANDHELDS S,,S
6,402035025100020001,MSF HANDHELDS S P1,,P1
6,402035025100020002,MSF HANDHELDS S P2,,P2
6,402035025100020003,MSF HANDHELDS S P3,,P3
6,402035025100020004,MSF HANDHELDS S P4,,P4
6,402035025100020005,MSF HANDHELDS S P5,,P5
6,402035025100020006,MSF HANDHELDS S P6,,P6
5,40203502510003,MSF HANDHELDS M,,M
6,402035025100030001,MSF HANDHELDS M P1,,P1
6,402035025100030002,MSF HANDHELDS M P2,,P2
6,402035025100030003,MSF HANDHELDS M P3,,P3
6,402035025100030004,MSF HANDHELDS M P4,,P4
6,402035025100030005,MSF HANDHELDS M P5,,P5
6,402035025100030006,MSF HANDHELDS M P6,,P6
5,40203502510004,MSF HANDHELDS L,,L
6,402035025100040001,MSF HANDHELDS L P1,,P1
6,402035025100040002,MSF HANDHELDS L P2,,P2
6,402035025100040003,MSF HANDHELDS L P3,,P3
6,402035025100040004,MSF HANDHELDS L P4,,P4
6,402035025100040005,MSF HANDHELDS L P5,,P5
6,402035025100040006,MSF HANDHELDS L P6,,P6
5,40203502510005,MSF HANDHELDS XL,,XL
6,402035025100050001,MSF HANDHELDS XL P1,,P1
6,402035025100050002,MSF HANDHELDS XL P2,,P2
6,402035025100050003,MSF HANDHELDS XL P3,,P3
6,402035025100050004,MSF HANDHELDS XL P4,,P4
6,402035025100050005,MSF HANDHELDS XL P5,,P5
6,402035025100050006,MSF HANDHELDS XL P6,,P6
3,402040,VEGGIE BREAKFAST,,
4,4020400177,GB BREAKFAST,X,
5,40204001770001,GB BREAKFAST XS,,XS
6,402040017700010001,GB BREAKFAST XS P1,,P1
6,402040017700010002,GB BREAKFAST XS P2,,P2
6,402040017700010003,GB BREAKFAST XS P3,,P3
6,402040017700010004,GB BREAKFAST XS P4,,P4
6,402040017700010005,GB BREAKFAST XS P5,,P5
6,402040017700010006,GB BREAKFAST XS P6,,P6
5,40204001770002,GB BREAKFAST S,,S
6,402040017700020001,GB BREAKFAST S P1,,P1
6,402040017700020002,GB BREAKFAST S P2,,P2
6,402040017700020003,GB BREAKFAST S P3,,P3
6,402040017700020004,GB BREAKFAST S P4,,P4
6,402040017700020005,GB BREAKFAST S P5,,P5
6,402040017700020006,GB BREAKFAST S P6,,P6
5,40204001770003,GB BREAKFAST M,,M
6,402040017700030001,GB BREAKFAST M P1,,P1
6,402040017700030002,GB BREAKFAST M P2,,P2
6,402040017700030003,GB BREAKFAST M P3,,P3
6,402040017700030004,GB BREAKFAST M P4,,P4
6,402040017700030005,GB BREAKFAST M P5,,P5
6,402040017700030006,GB BREAKFAST M P6,,P6
5,40204001770004,GB BREAKFAST L,,L
6,402040017700040001,GB BREAKFAST L P1,,P1
6,402040017700040002,GB BREAKFAST L P2,,P2
6,402040017700040003,GB BREAKFAST L P3,,P3
6,402040017700040004,GB BREAKFAST L P4,,P4
6,402040017700040005,GB BREAKFAST L P5,,P5
6,402040017700040006,GB BREAKFAST L P6,,P6
5,40204001770005,GB BREAKFAST XL,,XL
6,402040017700050001,GB BREAKFAST XL P1,,P1
6,402040017700050002,GB BREAKFAST XL P2,,P2
6,402040017700050003,GB BREAKFAST XL P3,,P3
6,402040017700050004,GB BREAKFAST XL P4,,P4
6,402040017700050005,GB BREAKFAST XL P5,,P5
6,402040017700050006,GB BREAKFAST XL P6,,P6
4,4020400178,MSF BREAKFAST,,
5,40204001780001,MSF BREAKFAST XS,,XS
6,402040017800010001,MSF BREAKFAST XS P1,,P1
6,402040017800010002,MSF BREAKFAST XS P2,,P2
6,402040017800010003,MSF BREAKFAST XS P3,,P3
6,402040017800010004,MSF BREAKFAST XS P4,,P4
6,402040017800010005,MSF BREAKFAST XS P5,,P5
6,402040017800010006,MSF BREAKFAST XS P6,,P6
5,40204001780002,MSF BREAKFAST L,,L
6,402040017800020001,MSF BREAKFAST L P1,,P1
6,402040017800020002,MSF BREAKFAST L P2,,P2
6,402040017800020003,MSF BREAKFAST L P3,,P3
6,402040017800020004,MSF BREAKFAST L P4,,P4
6,402040017800020005,MSF BREAKFAST L P5,,P5
6,402040017800020006,MSF BREAKFAST L P6,,P6
5,40204001780003,MSF BREAKFAST M,,M
6,402040017800030001,MSF BREAKFAST M P1,,P1
6,402040017800030002,MSF BREAKFAST M P2,,P2
6,402040017800030003,MSF BREAKFAST M P3,,P3
6,402040017800030004,MSF BREAKFAST M P4,,P4
